time,tvlusd,tvleth,dai,token
2020-01-05,357118382,2636727.569403426,30817002.447467007,maker
2020-01-04,354542104,2627210.848462393,30206361.986485586,maker
2020-01-03,338353012,2627780.459770115,30307369.31832635,maker
2020-01-02,347915325,2618858.29883327,29894102.14903985,maker
2020-01-01,341262108,2601281.408643952,28810152.239284497,maker
2019-12-31,342067850,2576976.420069308,28199223.80368277,maker
2019-12-30,349960511,2572293.35538405,27936986.26049397,maker
2019-12-29,333093720,2573145.770567787,27775686.27719594,maker
2019-12-28,326453068,2562828.2932956507,28205060.90984929,maker
2019-12-27,321483977,2544593.7707772674,26257125.53299576,maker
2019-12-26,322899004,2558223.768024085,26149734.4826263,maker
2019-12-25,327206295,2538253.7817081683,25284823.85887999,maker
2019-12-24,327419348,2540892.037870557,25505399.02727152,maker
2019-12-23,340047802,2556365.975041347,25224031.43471777,maker
2019-12-22,331735523,2553776.1585835256,25196189.56437956,maker
2019-12-21,331368303,2560014.701792336,25559792.05452621,maker
2019-12-20,323586505,2506867.8726371243,18526913.45354076,maker
2019-12-19,326220628,2445431.9940029983,17490886.757051054,maker
2019-12-18,299111677,2437152.098101524,17082300.411584876,maker
2019-12-17,321120781,2392495.760691402,18085550.909598093,maker
2019-12-16,332147737,2306421.3387959166,16913710.119523708,maker
2019-12-15,330252927,2299010.9780717017,16384681.48996048,maker
2019-12-14,334460799,2294599.334522503,16160515.263063416,maker
2019-12-13,334033909,2287590.117792083,15716607.476514814,maker
2019-12-12,331166594,2284853.001241893,15839552.856463758,maker
2019-12-11,333477608,2270099.441797141,14135923.898804413,maker
2019-12-10,337866946,2282113.7858831473,13222670.759944465,maker
2019-12-09,343456264,2257946.643876142,10953467.253703674,maker
2019-12-08,334401761,2242801.8846411803,9518668.007911304,maker
2019-12-07,328646938,2199925.952205636,8986551.33069384,maker
2019-12-06,325817110,2190661.6687958045,6249177.4115004325,maker
2019-12-05,317150384,2169439.6607155073,4119452.29618498,maker
2019-12-04,320956855,2163510.987529491,3865472.110910604,maker
2019-12-03,324742171,2166681.151587937,3868929.20694356,maker
2019-12-02,324961322,2139874.371131305,3963571.21452158,maker
2019-12-01,326797354,2135790.824129142,3486773.1427306174,maker
2019-11-30,331490658,2131087.4831243968,3536035.831136621,maker
2019-11-29,325905495,2145950.451043656,3611342.925069921,maker
2019-11-28,328407603,2130303.6001556823,4184130.5177569264,maker
2019-11-27,316941439,2129267.309371851,3604589.5607313393,maker
2019-11-26,313746489,2133749.245103373,3459339.45614369,maker
2019-11-25,296176311,2088690.486600846,3347381.324322612,maker
2019-11-24,320435118,2079937.1543554456,3211488.6843949007,maker
2019-11-23,311380251,2060347.0588235292,1018796.7189042398,maker
2019-11-22,319303907,1975401.5528334568,890649.3112747963,maker
2019-11-21,339876787,1933755.0466545292,731500.1221844025,maker
2019-11-20,339763845,1920872.0318860244,506363.70809035614,maker
2019-11-19,338143727,1886752.1872558862,362063.79134124407,maker
2019-11-18,349806753,1879569.8941486215,0.0,maker
2019-11-17,347349173,1881835.3721963372,0.0,maker
2019-11-16,340619318,1882186.6497209482,,maker
2019-11-15,349079622,1878185.8495641882,,maker
2019-11-14,356140721,1881554.9503381238,,maker
2019-11-13,351790042,1872917.223020817,,maker
2019-11-12,345372464,1860041.2753123653,,maker
2019-11-11,351279979,1845636.4156990491,,maker
2019-11-10,345660002,1847955.1029136598,,maker
2019-11-09,340665398,1846024.6992521947,,maker
2019-11-08,340922692,1816510.507246377,,maker
2019-11-07,350740126,1822405.3101943259,,maker
2019-11-06,341279769,1794037.580823214,,maker
2019-11-05,329330633,1760373.2788112038,,maker
2019-11-04,314872582,1709870.116752647,,maker
2019-11-03,315167181,1697001.836097351,,maker
2019-11-02,313347161,1695785.0470830174,,maker
2019-11-01,310454837,1695085.105105105,,maker
2019-10-31,315840057,1711684.6791675696,,maker
2019-10-30,329545532,1720774.5391885543,,maker
2019-10-29,311959835,1706843.7653881926,,maker
2019-10-28,313043494,1695977.3214866181,,maker
2019-10-27,304901455,1693050.4469987229,,maker
2019-10-26,304213584,1668386.4429088517,,maker
2019-10-25,269969899,1652303.6844360118,,maker
2019-10-24,269971798,1650194.3643031789,,maker
2019-10-23,271143689,1564410.8527579044,,maker
2019-10-22,275979446,1563445.7625198276,,maker
2019-10-21,278425730,1563223.4574139575,,maker
2019-10-20,274002301,1562602.2298260622,,maker
2019-10-19,273311567,1562583.997484421,,maker
2019-10-18,281055307,1559252.7434119282,,maker
2019-10-17,277214616,1559049.6372532481,,maker
2019-10-16,284390431,1559756.655514726,,maker
2019-10-15,295280625,1559196.456859225,,maker
2019-10-14,288057310,1562302.364681636,,maker
2019-10-13,287303456,1560838.0290107024,,maker
2019-10-12,284784357,1562345.6056616197,,maker
2019-10-11,304750643,1573068.9258246012,,maker
2019-10-10,304669379,1567471.2095487989,,maker
2019-10-09,281481695,1542280.9435099447,,maker
2019-10-08,279588809,1540264.4832525342,,maker
2019-10-07,264622330,1531202.0020830922,,maker
2019-10-06,276717696,1531026.3140422706,,maker
2019-10-05,272794936,1536007.5225225226,,maker
2019-10-04,270110120,1529242.59752024,,maker
2019-10-03,280771638,1536538.2695780662,,maker
2019-10-02,271823242,1533298.9733754513,,maker
2019-10-01,278850782,1531726.3499038725,,maker
2019-09-30,263418302,1529012.6654283726,,maker
2019-09-29,270122949,1528449.8896621966,,maker
2019-09-28,269410548,1529959.3844057017,,maker
2019-09-27,254985249,1525944.0394973068,,maker
2019-09-26,256671871,1498813.8452554748,,maker
2019-09-25,251870168,1506851.139694885,,maker
2019-09-24,307930635,1517049.1427726871,,maker
2019-09-23,324266832,1520452.159234773,,maker
2019-09-22,330255737,1520234.4733934815,,maker
2019-09-21,333703793,1520221.3703248145,,maker
2019-09-20,337300821,1519646.8778158226,,maker
2019-09-19,321637864,1520243.2480975562,,maker
2019-09-18,318560794,1521157.4539203516,,maker
2019-09-17,302362048,1515067.6354161447,,maker
2019-09-16,290434284,1510711.490247074,,maker
2019-09-15,275029846,1445775.3561478208,,maker
2019-09-14,262990558,1442308.643194033,,maker
2019-09-13,262186903,1442568.929848693,,maker
2019-09-12,258559875,1441890.8933749725,,maker
2019-09-11,260873552,1440733.1529242834,,maker
2019-09-10,261395476,1439560.942835114,,maker
2019-09-09,262301734,1435303.6060191519,,maker
2019-09-08,256972337,1432398.75696767,,maker
2019-09-07,243376067,1432045.1132686085,,maker
2019-09-06,250080647,1430994.7756923782,,maker
2019-09-05,251559950,1432165.9550241958,,maker
2019-09-04,256713006,1431192.540558622,,maker
2019-09-03,255299470,1425696.487407159,,maker
2019-09-02,245085567,1424170.8815154862,,maker
2019-09-01,248501051,1427838.720983682,,maker
2019-08-31,242066075,1428877.1324006848,,maker
2019-08-30,242789094,1430105.9904576782,,maker
2019-08-29,247618903,1423915.4859114434,,maker
2019-08-28,265410910,1407866.0619562909,,maker
2019-08-27,263666400,1397278.2193958666,,maker
2019-08-26,261947037,1396157.3233130795,,maker
2019-08-25,267991387,1396370.2949145478,,maker
2019-08-24,272844383,1395837.6374891289,,maker
2019-08-23,267382446,1398663.2107548257,,maker
2019-08-22,262471990,1399029.8491551622,,maker
2019-08-21,275557789,1399338.7619337805,,maker
2019-08-20,284362466,1399697.115573932,,maker
2019-08-19,273494485,1399664.7134083929,,maker
2019-08-18,260554862,1399252.7898609096,,maker
2019-08-17,260024532,1400013.6326926185,,maker
2019-08-16,263992599,1398414.0216124589,,maker
2019-08-15,253656259,1357321.591395548,,maker
2019-08-14,281652497,1348652.063780885,,maker
2019-08-13,282516009,1338177.3825312618,,maker
2019-08-12,290133651,1336775.0230372285,,maker
2019-08-11,275649750,1334542.4836601308,,maker
2019-08-10,277688378,1318746.155672698,,maker
2019-08-09,291644833,1314959.3444249064,,maker
2019-08-08,297521485,1314605.3596677273,,maker
2019-08-07,296545452,1311219.7205518216,,maker
2019-08-06,315904268,1354707.6118186887,,maker
2019-08-05,302655596,1358357.3268704277,,maker
2019-08-04,301989146,1358414.5832396206,,maker
2019-08-03,295921181,1358308.9185715595,,maker
2019-08-02,296416945,1359773.1317950364,,maker
2019-08-01,301566744,1379221.330894123,,maker
2019-07-31,292020892,1387997.9656827794,,maker
2019-07-30,292862178,1387380.633852859,,maker
2019-07-29,291076759,1378073.8519079632,,maker
2019-07-28,285206684,1375020.1716324366,,maker
2019-07-27,302028789,1374670.1970779663,,maker
2019-07-26,303790893,1383382.93715847,,maker
2019-07-25,303761361,1400273.6412667679,,maker
2019-07-24,299136946,1408830.3395657702,,maker
2019-07-23,318154409,1463586.3878921703,,maker
2019-07-22,348654439,1547237.2370639918,,maker
2019-07-21,353040736,1541999.2836863948,,maker
2019-07-20,342543086,1547238.2944125752,,maker
2019-07-19,355708024,1575183.8809671418,,maker
2019-07-18,332958014,1574641.8254906598,,maker
2019-07-17,306925671,1545368.667237299,,maker
2019-07-16,343599053,1504967.1630677588,,maker
2019-07-15,340556647,1504956.6794820803,,maker
2019-07-14,404873544,1503987.9049034175,,maker
2019-07-13,413792480,1506452.8906363768,,maker
2019-07-12,407058995,1514525.4120623583,,maker
2019-07-11,435236930,1508411.0695224232,,maker
2019-07-10,465215066,1510880.0168880515,,maker
2019-07-09,473719648,1514206.9618027809,,maker
2019-07-08,462840780,1514035.9175662415,,maker
2019-07-07,436233445,1513070.809198432,,maker
2019-07-06,436272687,1519214.0091235156,,maker
2019-07-05,430478268,1518281.1977568513,,maker
2019-07-04,459976932,1522749.468666203,,maker
2019-07-03,443010195,1518822.6652495887,,maker
2019-07-02,445586978,1512309.8628835191,,maker
2019-07-01,436091572,1503142.0515648697,,maker
2019-06-30,478360920,1501446.70433145,,maker
2019-06-29,467660028,1503488.2751969139,,maker
2019-06-28,447878992,1518028.0368763555,,maker
2019-06-27,505436193,1515005.6741202562,,maker
2019-06-26,492278239,1558286.344211959,,maker
2019-06-25,496596445,1596516.4603761453,,maker
2019-06-24,494477569,1603520.345688621,,maker
2019-06-23,503590366,1623280.6820745897,,maker
2019-06-22,481008203,1625796.670722639,,maker
2019-06-21,441867224,1626784.56667403,,maker
2019-06-20,438410076,1632873.0157547768,,maker
2019-06-19,432321448,1633620.9492140268,,maker
2019-06-18,447238282,1636197.709811956,,maker
