time,tvlusd,tvleth,dai
2020-10-05 02:00:00,1841154210,5218543.153538732,255489189.08416376
2020-10-04 02:00:00,1824414270,5252682.664900815,253425486.23252383
2020-10-03 02:00:00,1824978689,5260062.513330451,251573284.92172742
2020-10-02 02:00:00,1844746350,5206882.356261819,256668139.62912515
2020-10-01 02:00:00,1924414076,5327540.21372017,280214577.1341038
2020-09-30 02:00:00,1938817348,5381268.833439729,279170220.21259224
2020-09-29 02:00:00,1924622303,5418113.571870953,277883781.08346456
2020-09-28 02:00:00,1952477404,5452172.248750384,280143448.3217201
2020-09-27 02:00:00,1955466614,5490570.304646919,283589655.453469
2020-09-26 02:00:00,1937931153,5460960.782821879,287778043.05438155
2020-09-25 02:00:00,1915059015,5463480.015405683,284773595.612177
2020-09-24 02:00:00,1820623164,5586447.266032525,267191080.22088414
2020-09-23 02:00:00,1805555239,5211740.09640919,238932843.29173344
2020-09-22 02:00:00,1769564916,5170235.832408111,228855143.341523
2020-09-21 02:00:00,1804710240,4849025.310333709,208050319.89325693
2020-09-20 02:00:00,1790329371,4642127.650582104,179281843.78308845
2020-09-19 02:00:00,1680511887,4361906.940587121,160536747.27637923
2020-09-18 02:00:00,1597965976,4105876.2455355995,142445493.12005776
2020-09-17 02:00:00,1478608118,4046878.829679503,141990868.10767108
2020-09-16 02:00:00,1486139934,4070835.549346701,111100562.68563381
2020-09-15 02:00:00,1454540236,3844430.384564556,113217587.8926126
2020-09-14 02:00:00,1386654507,3754310.2937593064,139792976.6704046
2020-09-13 02:00:00,1441197229,3691307.606997413,137965199.2903684
2020-09-12 02:00:00,1385208445,3679661.163501129,132774580.09342878
2020-09-11 02:00:00,1362573839,3674587.629783447,135846085.96366423
2020-09-10 02:00:00,1291614205,3648833.8465450024,145298317.3273105
2020-09-09 02:00:00,1238171630,3655442.9322153986,129529990.6396785
2020-09-08 02:00:00,1292206553,3659605.07788162,140914230.76073304
2020-09-07 02:00:00,1287614423,3621370.2975587803,133506108.76672293
2020-09-06 02:00:00,1283826589,3799315.1697197477,144135677.34044832
2020-09-05 02:00:00,1418790675,3650937.1220503845,149154707.63130656
2020-09-04 02:00:00,1452413798,3743816.98156979,167173251.96871546
2020-09-03 02:00:00,1550099656,3516639.7967286007,166705825.09239686
2020-09-02 02:00:00,1599333502,3378754.625541354,175564602.57862532
2020-09-01 02:00:00,1487709647,3427665.477040758,188527131.87971282
2020-08-31 02:00:00,1475561772,3442426.6797312433,187213385.88425204
2020-08-30 02:00:00,1421459273,3540371.788293898,196404472.73251274
2020-08-29 02:00:00,1437448237,3621232.4902380654,204778087.075361
2020-08-28 02:00:00,1397841654,3636803.137683422,202710443.38097286
2020-08-27 02:00:00,1420711392,3655973.7313432833,212416456.2949773
2020-08-26 02:00:00,1408663986,3648632.371529217,206043385.81242836
2020-08-25 02:00:00,1450828811,3549515.1220824975,188318267.712403
2020-08-24 02:00:00,1420018732,3626937.913771966,215216136.67339283
2020-08-23 02:00:00,1435819926,3630942.5601861216,214105529.01708874
2020-08-22 02:00:00,1400516853,3606790.7622971926,211811603.98391196
2020-08-21 02:00:00,1468198563,3529153.797894332,211329946.81042647
2020-08-20 02:00:00,1418461405,3480459.833149307,197688836.9069319
2020-08-19 02:00:00,1469210595,3462587.7188847777,194628489.49062046
2020-08-18 02:00:00,1497795630,3475244.506833105,205682145.11104557
2020-08-17 02:00:00,1474444519,3443435.2016628133,201674715.66628882
2020-08-16 02:00:00,1474144037,3417116.4510894762,194860339.41150704
2020-08-15 02:00:00,1494288348,3430492.775316238,199750521.6222017
2020-08-14 02:00:00,1538341733,3651416.4087348683,245387229.99012628
2020-08-13 02:00:00,1441927394,3720238.8967723628,253447717.91234776
2020-08-12 02:00:00,1426861667,3759053.8674324253,252431020.25377333
2020-08-11 02:00:00,1460289069,3695250.4403056833,250005160.12350544
2020-08-10 02:00:00,1336326994,3428061.6540967626,211909369.74051592
2020-08-09 02:00:00,1344558755,3415446.325602662,212374812.1232922
2020-08-08 02:00:00,1307256320,3446133.600463964,211422007.40887278
2020-08-07 02:00:00,1324068513,3364593.5837166165,200217355.08994308
2020-08-06 02:00:00,1392096472,3487565.0666399435,215955177.35566583
2020-08-05 02:00:00,1353221553,3479881.5876771156,217795057.02952805
2020-08-04 02:00:00,1348999596,3489664.4747393746,217355345.821072
2020-08-03 02:00:00,1261187857,3394122.0114107328,173158797.77658632
2020-08-02 02:00:00,1281597669,3313077.240648347,151410897.7281198
2020-08-01 02:00:00,1211296789,3496108.722255895,170776533.97987515
2020-07-31 02:00:00,1105771124,3305249.2123748315,143408839.49011758
2020-07-30 02:00:00,1059575779,3326246.3632082874,153197723.20186204
2020-07-29 02:00:00,1025672381,3244669.2005947297,161798282.47444668
2020-07-28 02:00:00,1017144308,3173617.1856474257,149061102.72622925
2020-07-27 02:00:00,970293268,3130079.2541694893,138966732.14398852
2020-07-26 02:00:00,883340083,2927002.495112495,87913488.10353589
2020-07-25 02:00:00,814239320,2927759.951098486,46864451.93910159
2020-07-24 02:00:00,763846192,2783391.728309587,33217737.354251362
2020-07-23 02:00:00,689935311,2627224.0622977037,31741779.07465576
2020-07-22 02:00:00,643618841,2628732.400751511,38156264.76118396
2020-07-21 02:00:00,626437663,2647665.5240912936,45187976.18485023
2020-07-20 02:00:00,654713343,2749856.5374438236,65699753.60900759
2020-07-19 02:00:00,650402057,2753141.114967829,89201476.58900553
2020-07-18 02:00:00,642830395,2773091.734610241,95828537.68714792
2020-07-17 02:00:00,628506172,2677798.866686549,86662898.85182497
2020-07-16 02:00:00,632349508,2649139.1202346045,87238987.30558349
2020-07-15 02:00:00,633312320,2635287.6165113184,85175161.31327085
2020-07-14 02:00:00,634219541,2642251.1394409034,81272770.5550715
2020-07-13 02:00:00,630913414,2603852.3070573667,77290998.99744663
2020-07-12 02:00:00,645144596,2692590.1335559264,83907073.27528158
2020-07-11 02:00:00,626101680,2593412.6418689424,75223681.08778244
2020-07-10 02:00:00,621215341,2566475.2778351577,72124270.01652744
2020-07-09 02:00:00,628542855,2552354.6454966296,71280210.41314313
2020-07-08 02:00:00,605952037,2530916.535794838,65395701.3374249
2020-07-07 02:00:00,586506195,2436466.413260219,58200805.6110561
2020-07-06 02:00:00,555332862,2422918.2460732986,55814475.08663466
2020-07-05 02:00:00,557534467,2409813.5676002763,54034598.57181459
2020-07-04 02:00:00,526707604,2318867.676322973,47446330.676100686
2020-07-03 02:00:00,485686617,2135167.78915901,28319545.479479082
2020-07-02 02:00:00,491905599,2112452.112857511,32117338.608078737
2020-07-01 02:00:00,445874136,1963511.2559450413,17567142.531416103
2020-06-30 02:00:00,446823725,1959581.2867292343,16313517.805258358
2020-06-29 02:00:00,447027186,1974327.2944086213,16893684.023398913
2020-06-28 02:00:00,445088269,1996001.0269518811,18704885.532233104
2020-06-27 02:00:00,456274676,1974104.0799550037,19586892.4747893
2020-06-26 02:00:00,463060030,1972986.919471666,20036378.77564789
2020-06-25 02:00:00,460615597,1952174.6005509642,16912814.210539155
2020-06-24 02:00:00,471762095,1941327.9083165303,17895912.413347304
2020-06-23 02:00:00,469215786,1940030.5383279582,14813646.667081699
2020-06-22 02:00:00,437327152,1903325.7257257255,18022064.716408808
2020-06-21 02:00:00,478956217,2081603.7941674998,17803926.86835105
2020-06-20 02:00:00,498492186,2168771.7467913856,18110074.49758394
2020-06-19 02:00:00,495732665,2145378.7380447485,18101208.842660114
2020-06-18 02:00:00,492761689,2115038.5827109623,15147147.400301402
2020-06-17 02:00:00,491987998,2093833.2467974636,12205163.129267704
2020-06-16 02:00:00,480552605,2081395.551801802,10010582.588918686
2020-06-15 02:00:00,486875402,2092377.8503588466,9528572.58032778
2020-06-14 02:00:00,514600046,2166737.035789474,8764755.539736368
2020-06-13 02:00:00,519063002,2178648.4868835257,10467996.377561323
2020-06-12 02:00:00,502773710,2176886.517145826,9794361.481650602
2020-06-11 02:00:00,498181442,2028343.4795000202,10001784.357466077
2020-06-10 02:00:00,495092062,2029648.103964252,9882554.520140415
2020-06-09 02:00:00,532406239,2161967.997238691,9528636.041277211
2020-06-08 02:00:00,539514739,2213938.7705691657,19205324.562394857
2020-06-07 02:00:00,532949447,2210582.9648678917,19187761.960471574
2020-06-06 02:00:00,531353259,2212312.677991506,19531837.500362303
2020-06-05 02:00:00,536829474,2216929.4817262026,19321582.47267719
2020-06-04 02:00:00,536992001,2210935.4454874834,18963979.962949306
2020-06-03 02:00:00,515202147,2171832.674310766,8837988.030362621
2020-06-02 02:00:00,529706079,2169592.7872209707,10484272.846265607
2020-06-01 02:00:00,510769240,2205870.179226949,10158826.530810406
2020-05-31 02:00:00,530284638,2179371.354594772,11322457.764724962
2020-05-30 02:00:00,487255358,2219639.932580175,11484678.79884703
2020-05-29 02:00:00,483178173,2209521.5520395096,11688424.99476585
2020-05-28 02:00:00,460596388,2220169.613419454,11711970.645833345
2020-05-27 02:00:00,450645745,2218181.457964166,12062095.648703001
2020-05-26 02:00:00,458340358,2219350.9490606235,11558979.207856921
2020-05-25 02:00:00,456870949,2219759.7366631036,11611620.149893992
2020-05-24 02:00:00,466146521,2225149.272041625,11922828.63009454
2020-05-23 02:00:00,471249204,2250903.7256400455,14539757.795256149
2020-05-22 02:00:00,437949432,2178094.3551996816,12039810.834842127
2020-05-21 02:00:00,458023606,2177228.7208252125,11790774.694731107
2020-05-20 02:00:00,453800984,2123144.867596145,11752227.042202251
2020-05-19 02:00:00,453861822,2118968.308511135,10544953.041856607
2020-05-18 02:00:00,436893108,2115192.970225127,11209061.798121741
2020-05-17 02:00:00,424976043,2116309.162890294,11497940.473860191
2020-05-16 02:00:00,413474863,2119188.4731689813,11853253.398794737
2020-05-15 02:00:00,429386426,2116872.5399329523,11977677.090285672
2020-05-14 02:00:00,423672683,2116881.597881483,11948271.649824655
2020-05-13 02:00:00,422388560,2202119.5975183775,13996451.826713925
2020-05-12 02:00:00,422520162,2261400.995504175,14993961.719788296
2020-05-11 02:00:00,437671113,2323465.0581302755,14343274.053514114
2020-05-10 02:00:00,477401029,2280614.479529929,14697423.877546264
2020-05-09 02:00:00,480169493,2277843.894686907,14742877.568293396
2020-05-08 02:00:00,480969511,2278072.803486004,15035217.123684486
2020-05-07 02:00:00,454734880,2288204.4985658936,15513391.138694495
2020-05-06 02:00:00,469837803,2288765.6030787216,16297908.224469109
2020-05-05 02:00:00,470744111,2273467.164107022,15736277.192187278
2020-05-04 02:00:00,473162855,2248552.273915316,16467771.941537926
2020-05-03 02:00:00,476038099,2232195.906405327,16317591.831799328
2020-05-02 02:00:00,457232101,2149657.268453221,9174261.376148062
2020-05-01 02:00:00,447483328,2164159.829762538,9350092.848662203
2020-04-30 02:00:00,476885719,2220241.7198193586,9700201.371587068
2020-04-29 02:00:00,433923806,2211189.3905421933,9621572.433145339
2020-04-28 02:00:00,434123506,2213334.8934434587,9624052.387550108
2020-04-27 02:00:00,437940499,2228818.255381953,9779167.894802194
2020-04-26 02:00:00,436107370,2245198.5687808897,11898294.849130327
2020-04-25 02:00:00,420940483,2247173.1956011103,12066598.545224458
2020-04-24 02:00:00,408022425,2204811.547606182,12471871.37409859
2020-04-23 02:00:00,412056194,2240653.583469277,12518981.77707282
2020-04-22 02:00:00,388573563,2240133.535108959,12168076.377097243
2020-04-21 02:00:00,387637132,2234992.6891143913,11340487.988756256
2020-04-20 02:00:00,404791019,2221197.426470588,13980869.879764857
2020-04-19 02:00:00,408631844,2159445.352216879,14040202.834826231
2020-04-18 02:00:00,370939727,2148133.6981700254,14897944.019281752
2020-04-17 02:00:00,373525792,2152142.1525697163,15543095.596037611
2020-04-16 02:00:00,337194678,2156803.6203146987,16025004.709999306
2020-04-15 02:00:00,348587775,2160846.6092239027,16607652.65858871
2020-04-14 02:00:00,340936654,2165364.585582725,17062663.928808477
2020-04-13 02:00:00,345639851,2167564.599272545,17297213.90564664
2020-04-12 02:00:00,347011250,2171942.4798147334,17274577.581921123
2020-04-11 02:00:00,344027630,2173263.613392293,17390184.248054646
2020-04-10 02:00:00,365262208,2145572.1804511277,18683917.47018434
2020-04-09 02:00:00,370906051,2140007.2178629125,19097593.05172444
2020-04-08 02:00:00,362152315,2194064.673452078,20728696.778001435
2020-04-07 02:00:00,400207929,2332485.8899638653,27103033.796565164
2020-04-06 02:00:00,353340545,2456483.2105116798,28523931.229738265
2020-04-05 02:00:00,356553301,2460345.714877174,28266178.814506292
2020-04-04 02:00:00,348485231,2458796.52155507,27551712.500251945
