time,tvlusd,tvleth,dai,token
2020-15,94905908,602768.5487456336,1712396.619268248,compound
2020-15,96345511,604198.6140724947,1275005.3552267696,compound
2020-15,94404382,590876.7728609876,172800.5055361252,compound
2020-14,94186303,594986.1212886922,2072247.301189205,compound
2020-14,99645278,585322.3566729323,1957632.2235890862,compound
2020-14,100381292,579167.3897992154,2748952.716494702,compound
2020-14,99593395,603376.923542954,3189748.857917597,compound
2020-14,100879248,587942.9304114698,3044982.974692905,compound
2020-14,94886774,659668.8959955507,3376833.128686597,compound
2020-14,94736309,653714.5252553135,3792741.3360106936,compound
2020-13,92362584,651679.8419530093,3919667.668866605,compound
2020-13,93656486,660203.6232905681,3899467.939150845,compound
2020-13,93260019,683373.7744559244,4413878.84642816,compound
2020-13,89922260,668616.7001264035,5402869.597567881,compound
2020-13,90244470,678836.0914698361,5875150.289395328,compound
2020-13,86747306,687216.2401964668,7179399.1369046215,compound
2020-13,90663273,684406.0768475882,13401748.51091575,compound
2020-12,90070040,676760.3877075664,14768126.065568438,compound
2020-12,91994898,656028.6529273337,14484682.297076745,compound
2020-12,82492856,600515.8040329039,13828366.73773882,compound
2020-12,83238770,594987.6340243029,13255388.759223225,compound
2020-12,81105314,590028.4737378146,12676074.061579635,compound
2020-12,76088831,613273.4021117112,12247378.930796502,compound
2020-12,111116264,831833.0887857463,11526500.128486704,compound
2020-11,80262584,599063.9199880579,11660145.793827634,compound
2020-11,81862899,595539.7861195984,11649863.750434738,compound
2020-11,78304719,653683.2707237665,11670708.525906948,compound
2020-11,71583930,613769.4418245734,11998532.84322071,compound
2020-11,71160453,634059.1018444266,5275397.920148997,compound
2020-11,77139537,611781.560789912,4966057.309080198,compound
2020-11,87902675,708378.3947135144,5189909.73136613,compound
2020-10,93926849,690790.9759505773,3464322.485971495,compound
2020-10,83366275,762589.416392243,3504925.583554183,compound
2020-10,115859010,588953.8938592924,2081964.6978319415,compound
2020-10,119991847,593695.7448913958,1990721.929488997,compound
2020-10,133493023,654570.0843385309,1882158.683118069,compound
2020-10,137463509,682201.0372208437,1395465.8871387755,compound
2020-10,160312325,666302.2651704074,786637.1394136057,compound
2020-09,164764511,666792.840955079,2141034.633688239,compound
2020-09,162454594,706201.5040862459,1113893.6844432768,compound
2020-09,163424618,718286.8231364277,2050135.5755021928,compound
2020-09,162107032,717986.6772964833,200800.94298866641,compound
2020-09,165627671,706874.1026844778,3774296.5952713406,compound
2020-09,158130713,715102.9394473839,6878790.069370382,compound
2020-09,156887405,705048.5574330395,5815343.46776279,compound
2020-08,160430857,698162.918316724,8885878.891430935,compound
2020-08,160979233,699605.5323772272,8863821.860895583,compound
2020-08,152722117,678252.5069947152,8929154.211408185,compound
2020-08,167623821,674759.7657193464,9006594.579324773,compound
2020-08,176486612,660404.9244125129,8884041.655984318,compound
2020-08,183374572,665920.659476341,8511616.511909684,compound
2020-08,177835848,671408.0416808246,8157501.621997433,compound
2020-07,179005084,670757.6123206054,6050482.363741297,compound
2020-07,174873724,676154.0579205814,7283333.76234585,compound
2020-07,172011426,662244.6523446522,7399343.938922468,compound
2020-07,168465801,596550.2868271957,5711294.344553049,compound
2020-07,154859668,578525.3586371787,8736371.015776249,compound
2020-07,148710302,573750.1523978547,9974578.30643101,compound
2020-07,150570918,568535.4100589035,9773165.213176044,compound
2020-06,161227022,564757.6782962028,9984489.79024348,compound
2020-06,159528791,594879.3340045493,9681387.86440618,compound
2020-06,160000949,602095.8418002558,10446637.139207272,compound
2020-06,148854646,627840.254755578,10347791.906966787,compound
2020-06,141855850,637153.4764642472,10369222.757424338,compound
2020-06,146037016,639951.8667835232,11955977.590570655,compound
2020-06,143571208,643903.700049334,15131006.793327766,compound
2020-05,141769987,636053.6004307058,15192337.816616807,compound
2020-05,136925715,643417.6730416804,15552529.251512427,compound
2020-05,132185806,648828.3806999461,14371585.152836585,compound
2020-05,125063267,661395.457189698,14110922.929740625,compound
2020-05,123872450,653163.4590034273,14243702.983955368,compound
2020-05,122404522,649740.0180476671,14721814.21088947,compound
2020-05,120708174,657846.0624557196,14530896.936472384,compound
2020-04,118217552,657970.4569488508,15649683.56662795,compound
2020-04,121064418,656673.9965285311,16053228.219595535,compound
2020-04,114705030,660134.841160221,15500604.223367367,compound
2020-04,115669615,658710.791571754,13970211.966122055,compound
2020-04,114203421,672180.2295467922,13493519.294772815,compound
2020-04,110514288,657119.086692829,12959964.285309013,compound
2020-04,107675545,664869.0645260883,12040679.026673228,compound
2020-03,108878577,666331.5605875152,12404518.51372186,compound
2020-03,106755630,653819.3900048996,12002698.402978236,compound
2020-03,109174622,645392.6578387326,12346537.973883735,compound
2020-03,108497977,640219.3721602644,12075035.701270185,compound
2020-03,104365142,624230.7673903941,10842763.841252685,compound
2020-03,113502236,678435.3616258218,10634080.696209308,compound
2020-03,119120009,682910.1014733703,9888720.060728602,compound
2020-02,119484547,703595.2596867272,7324208.334355737,compound
2020-02,119525798,726821.514138036,6382824.335897496,compound
2020-02,120362891,724030.8650144369,6541025.7752495725,compound
2020-02,112177380,676378.534820621,5921977.9510267675,compound
2020-02,103271632,715623.5326727184,5023888.312241902,compound
2020-02,104608762,711672.644397578,4738576.684139029,compound
2020-02,102504054,716861.6966221414,4516758.088812819,compound
2020-01,102828901,707700.6262904336,10151711.10279741,compound
2020-01,97924702,707548.4248554913,9520787.249882087,compound
2020-01,99646159,706760.472373927,9746581.60265938,compound
2020-01,107245970,748976.6743487674,9536958.092295146,compound
2020-01,104588579,722496.4009394861,9361077.250536114,compound
2020-01,101296603,742045.2933851002,10208277.05119113,compound
2020-01,100300938,740556.2463083285,10427646.292480726,compound
2020-00,99057259,734029.3367914044,10020080.049456105,compound
2020-00,96663742,750728.036657347,9753838.553108606,compound
2020-00,97042860,730469.4015807301,9281070.216099476,compound
2020-00,95616373,728838.8825367787,9601080.748818005,compound
2019-52,95883417,722340.0406810305,9718336.511028817,compound
2019-52,99096789,728385.071664829,11493822.95657756,compound
2019-52,101103701,781025.1139436077,10998843.745030163,compound
2019-51,97440802,764961.5481237244,10915285.955540974,compound
2019-51,99342276,786308.9757796422,10535079.054665737,compound
2019-51,97407415,771727.2619236255,10190628.902096592,compound
2019-51,98251640,762172.3683189823,10462788.071433786,compound
2019-51,99093142,768998.4634487041,10363045.712044204,compound
2019-51,100441617,755086.5809652683,10114988.054271584,compound
2019-51,99063583,762614.1878367977,9521232.609253854,compound
2019-50,98964332,764557.5710754017,9437380.101672456,compound
2019-50,96368323,746578.2692903625,9431040.69343514,compound
2019-50,98266263,736628.6581709145,9393366.136019947,compound
2019-50,89471133,729007.8464923002,8024457.379739859,compound
2019-50,94497065,704046.0810609447,8188980.859724311,compound
2019-50,98950329,687107.346712034,7940465.197916618,compound
2019-50,98964074,688924.98433693,7843642.2265464915,compound
2019-49,99732003,684220.657244786,7596128.9637958035,compound
2019-49,99477630,681260.3068072866,7575521.049981986,compound
2019-49,98072680,676643.3006761419,7510696.920990272,compound
2019-49,98578819,671060.7147719536,5076871.625816685,compound
2019-49,102144390,689931.7122593718,5042453.253418355,compound
2019-49,97794378,642918.7956084412,5784651.2608519625,compound
2019-49,97456868,653634.2588866532,5806930.736217838,compound
2019-48,100213517,670818.106968338,6004100.489070048,compound
2019-48,99554113,669361.3460633361,6137786.0466584265,compound
2019-48,100728053,689021.4994185647,6351247.030613188,compound
2019-48,100597297,678107.8328277721,6290185.4952350175,compound
2019-48,97785062,652422.3512143048,6964353.768189588,compound
2019-48,99250942,653568.6948505201,7430979.336786535,compound
2019-48,100403778,656190.954839553,8037246.296392002,compound
2019-47,101741613,654076.5863066538,1312454.3562278068,compound
2019-47,98974828,651707.5656811746,1401809.7577881315,compound
2019-47,99382916,644673.8194084069,1811848.22924536,compound
2019-47,98247471,660043.4732952637,1214691.7227262089,compound
