time,tvlusd,tvleth,dai,token
2020-26,42268582,189553.7109287412,3477023.6468660007,uniswap
2020-25,42131164,182283.40760610913,3478763.1408089995,uniswap
2020-25,42465600,180935.66254793355,3481600.047224,uniswap
2020-25,44334638,187898.4445857173,3611579.0969930002,uniswap
2020-25,49384537,203220.1843545533,3670598.990503,uniswap
2020-25,48704968,201376.69726287934,4100062.373979,uniswap
2020-25,46741939,203429.25099012046,4035250.795513,uniswap
2020-25,51855494,225370.481116085,4062185.2228180002,uniswap
2020-24,51454164,223859.75201218182,4554624.8667560015,uniswap
2020-24,51412097,222495.76751633704,4573244.057482,uniswap
2020-24,50352414,216123.3324748905,4559091.075871,uniswap
2020-24,52483273,223361.590841384,4300524.601631,uniswap
2020-24,52190380,226049.80942480944,3950130.825332,uniswap
2020-24,50789031,218269.07473462546,3724178.890885,uniswap
2020-24,50743613,213657.31789473683,3732589.262056,uniswap
2020-23,50500666,211965.01993704087,3817846.383193,uniswap
2020-23,49076038,212487.17526844481,3855528.947004,uniswap
2020-23,48522022,197557.1922967306,3853756.4856,uniswap
2020-23,49049112,201078.63731398352,3913210.504599,uniswap
2020-23,46684635,189574.5756517502,3927481.850008,uniswap
2020-23,47837857,196306.19639706184,3653402.788377,uniswap
2020-23,67985535,281992.3472562114,5365148.501965,uniswap
2020-22,67395903,280605.8081438921,6683712.4391640015,uniswap
2020-22,67528380,278870.03923188103,6767143.551573,uniswap
2020-22,46231464,190346.93675889328,6695176.4583990015,uniswap
2020-22,45276203,190861.66006238933,6692391.362171,uniswap
2020-22,46410559,190090.35019455253,6669717.80397,uniswap
2020-22,43836365,189317.05895055065,5696833.198614,uniswap
2020-22,45621474,187495.78333059343,5817968.796565,uniswap
2020-21,39852681,181544.64741253643,5887479.073186,uniswap
2020-21,39552995,180871.57033107735,5772833.113198,uniswap
2020-21,37881595,182597.1030560108,5904769.519122,uniswap
2020-21,37242273,183314.9881866509,5859981.421482001,uniswap
2020-21,37558760,181865.00096842926,5848735.506657,uniswap
2020-21,37065726,180088.06724322226,5807381.921082,uniswap
2020-21,37673231,179833.0755644661,5790033.080269001,uniswap
2020-20,37229527,177825.40599923575,5745090.721864,uniswap
2020-20,35580128,176953.93644004574,5764750.5833680015,uniswap
2020-20,36582658,173896.74383229547,5769246.365596,uniswap
2020-20,36537280,170942.64059137268,5670360.758156,uniswap
2020-20,35855753,167401.62005695878,5770197.124539,uniswap
2020-20,36547665,176943.4277414669,5283482.6106440015,uniswap
2020-20,36124014,179891.50938698265,5394140.3799,uniswap
2020-19,35530782,182106.41176772077,5134578.185416,uniswap
2020-19,36454105,179718.52198777362,5133697.803855998,uniswap
2020-19,36267315,181209.7281902668,4983104.366461,uniswap
2020-19,34321259,178933.6270267452,4901612.808689,uniswap
2020-19,33917875,181534.33418968105,4924022.37195,uniswap
2020-19,33835607,179623.1193926846,4874473.649915,uniswap
2020-19,35415145,169183.32298285005,4934614.0357760005,uniswap
2020-18,35160247,166794.34060721062,4894387.705794998,uniswap
2020-18,34148967,161743.79292379104,4811474.648066998,uniswap
2020-18,32428126,163176.80269712675,4922259.715865,uniswap
2020-18,33138586,161431.1477007015,4912699.359232,uniswap
2020-18,33178782,160237.52535496958,4838307.1491089985,uniswap
2020-18,33152488,157546.39547593024,5072894.472432,uniswap
2020-18,33256067,155941.41892525554,5192381.760454998,uniswap
2020-17,32999281,155144.71556182418,5118285.54972,uniswap
2020-17,31412117,151918.15543840986,5237079.6906699985,uniswap
2020-17,33238368,154748.20987941712,5169651.779990002,uniswap
2020-17,30940838,157668.35507541784,3821910.426568,uniswap
2020-17,31002090,158061.0278372591,3772602.68807,uniswap
2020-17,30722649,156357.31589393862,3809367.412461,uniswap
2020-17,30411975,156569.06404448106,4039783.506305,uniswap
2020-16,29564269,157827.6158445441,3919420.8034739997,uniswap
2020-16,29177464,157664.88706365507,3929711.2927059997,uniswap
2020-16,28893444,157114.97553017945,3755322.933917,uniswap
2020-16,27388468,157895.00749452322,3793885.677295,uniswap
2020-16,26591328,153317.15867158672,3839485.950396,uniswap
2020-16,23201797,127314.51382791922,4053078.005404,uniswap
2020-16,23877168,126180.66902710988,4194067.9693480004,uniswap
2020-15,23577884,136540.90803798934,4169133.763295,uniswap
2020-15,23658477,136312.95805485133,3825087.319727,uniswap
2020-15,22285739,142546.6227452987,3724005.001846,uniswap
2020-15,22737140,140944.33424249938,3389235.436724,uniswap
2020-15,22198656,140988.60590663704,3388197.7826440013,uniswap
2020-15,21487228,134749.95610184368,3403244.87978,uniswap
2020-15,21380323,133819.38411466483,3568512.880877,uniswap
